eventID,year,month,day,longitude,latitude,magnitude,sigmaMagnitude
555,1664,1,26,-0.05,43.1,2.9,0.56
556,1664,3,15,-0.05,43.1,2.9,0.56
557,1664,5,1,-0.017,48.75,3.2,0.51
558,1664,7,10,6.083,43.583,3.5,0.63
559,1664,11,10,5.45,43.533,2.8,0.65
560,1665,2,4,-0.05,43.1,5.4,0.43
561,1665,3,1,9.067,47.033,3.9,0.67
562,1665,4,10,6.933,47,3,0.54
563,1665,5,15,6.933,47,3,0.54
564,1666,1,16,7.133,48.033,3.4,0.53
565,1666,5,20,6.233,50.55,3.31,0.33
566,1666,7,12,-0.05,43.1,2.9,0.56
567,1666,10,2,8.533,47.583,3.5,0.67
568,1666,12,11,7.583,47.467,3.5,0.67
569,1667,2,21,-0.05,43.1,2.9,0.56
570,1667,9,22,-0.05,43.1,2.9,0.56
571,1668,4,30,9.15,47,3.2,0.67
572,1668,6,15,7.05,48.733,3,0.54
573,1668,10,8,-1.817,49.033,4,0.49
574,1669,6,15,7.533,44.383,3.7,0.63
575,1669,10,10,7.75,48.583,4.5,0.53
576,1669,11,14,-0.05,43.1,2.9,0.56
577,1670,3,18,-0.05,43.1,2.9,0.56
578,1670,6,13,8.64,47.7,3.9,0.67
579,1671,5,23,9.5,47.26,3.9,0.33
580,1671,6,20,10.866,44.674,5.27,0.63
581,1672,4,12,-0.05,43.1,2.9,0.56
582,1672,4,13,8.64,47.7,3.9,0.67
583,1672,12,12,7.75,47.483,5.6,0.45
584,1673,2,13,9.067,47.033,3.5,0.67
585,1673,2,19,7.2,50.642,5.04,0.36
586,1673,12,11,-1.05,43.7,2.5,0.57
587,1674,2,7,-0.55,47.467,3.2,0.51
588,1674,2,23,9.15,47,3.9,0.67
589,1674,3,15,6.633,46.783,3.5,0.67
590,1674,11,15,6.467,43.533,3,0.54
591,1674,12,16,8.58,47.3,4.4,0.6
592,1674,12,16,7.867,47.683,5.4,0.44
593,1674,12,22,9.367,47.417,3.5,0.67
594,1675,1,1,9.41,47.33,3.9,0.67
595,1676,3,15,8.53,47.57,3.9,0.67
596,1677,12,23,9.37,47.42,3.2,0.67
597,1678,9,2,5.783,43.75,5,0.4
598,1678,12,29,7.75,48.583,3.1,0.55
599,1679,1,12,9.37,47.42,3.9,0.67
600,1680,4,30,8.803,44.688,5.15,0.33
601,1680,8,3,8.54,47.37,3.2,0.67
602,1680,10,25,7.35,48.083,3.1,0.53
603,1680,12,21,7.6,47.55,4.1,0.43
604,1681,1,18,8.4,50.2,4.46,0.5
605,1681,2,6,9.53,47.16,4.99,0.43
606,1681,4,19,-0.2,46.417,3.2,0.51
607,1681,6,1,5.033,43.833,2.5,0.66
608,1682,5,7,9.067,47.033,3.5,0.67
609,1682,5,12,6.517,47.967,6.3,0.37
610,1683,5,25,10.864,46.025,4.79,0.32
611,1683,6,18,-0.55,47.467,3.2,0.51
612,1683,10,6,-1.607,53.04,4.07,0.3
613,1683,11,27,7.567,47.483,3.5,0.67
614,1684,6,15,6.183,49.1,3,0.54
615,1684,8,31,6.233,44.1,3.7,0.63
616,1685,3,8,7.63,46.28,5.16,0.6
617,1685,9,9,9.067,47.033,3.5,0.67
618,1686,12,22,4.483,46.967,3.7,0.52
619,1687,3,15,9.083,47,3.9,0.67
620,1687,6,15,1.083,49.917,3.7,0.52
621,1687,9,11,4,44.933,3.7,0.52
622,1689,3,5,5.05,44,2.5,0.65
623,1689,6,15,6.933,47,3,0.54
624,1689,6,15,2.3,49.9,3,0.54
625,1689,10,13,7.6,47.55,3.1,0.55
626,1690,8,27,-4.38,51.83,4.3,0.3
627,1690,10,7,-2.601,52.966,4.78,0.3
628,1690,10,29,9.37,47.42,3.9,0.67
629,1690,12,18,6.1,50.767,4.59,0.36
630,1691,2,20,8.533,50.079,3.82,0.36
631,1691,6,15,5.717,45.183,2.6,0.65
632,1692,8,31,3.05,50.783,3,0.54
633,1692,9,18,5.873,50.623,5.78,0.3
634,1692,9,20,6.16,50.506,3.76,0.3
635,1692,10,15,8.017,47.633,4.2,0.43
636,1692,10,28,5.8,50.6,4.12,0.36
637,1693,6,22,0.483,43.35,2.8,0.56
638,1693,7,6,10.644,45.28,5.26,0.48
639,1693,12,12,4.667,43.8,3.2,0.64
640,1694,5,8,9.37,47.42,3.9,0.67
641,1694,5,8,9.37,47.42,3.9,0.67
642,1694,5,9,9.37,47.42,3.9,0.67
643,1696,2,15,8.15,49.35,3.1,0.55
644,1699,1,15,7.55,47.433,3.9,0.67
645,1699,3,2,1.517,46.583,3,0.54
646,1699,4,14,0.85,46.533,4.3,0.49
647,1699,4,22,6,51.2,4.79,0.5
648,1699,5,2,-0.883,48.85,4.7,0.49
649,1700,2,25,-1.15,46.167,3.2,0.51
650,1701,6,15,-0.967,45.95,3.2,0.51
651,1701,8,24,9.02,46.93,3.9,0.67
652,1701,8,31,9.017,46.933,3.79,0.6
653,1701,9,1,9.017,46.933,3.79,0.6
654,1701,9,2,9.017,46.933,3.79,0.6
655,1701,9,4,9.017,46.933,3.79,0.6
656,1701,9,5,9.017,46.933,2.72,0.6
657,1701,9,7,8.98,46.92,3.85,0.6
658,1701,9,8,9.017,46.933,3.32,0.6
659,1701,9,10,9.017,46.933,3.79,0.6
660,1701,9,13,9.017,46.933,3.79,0.6
661,1701,9,19,9.017,46.933,3.32,0.6
662,1701,12,12,9.02,46.93,3.9,0.67
663,1701,12,19,9.017,46.933,2.72,0.6
664,1701,12,28,9.083,46.983,3.79,0.6
665,1701,12,30,9.017,46.933,3.79,0.6
666,1702,1,4,9.02,46.93,3.32,0.6
667,1702,2,24,9.02,46.933,3.79,0.6
668,1702,10,2,9.02,46.93,3.79,0.6
669,1702,12,9,9.09,47.09,3.32,0.6
670,1703,2,10,9.02,46.93,3.2,0.6
671,1703,12,16,-0.967,45.95,3.2,0.51
672,1703,12,28,7.505,44.781,5.06,0.31
673,1704,1,10,-1.067,46.05,3.6,0.46
674,1704,3,11,0.75,46.95,5.3,0.51
675,1704,4,18,6.983,47.017,2.3,0.89
676,1704,7,15,-1.15,46.167,3.2,0.51
677,1704,10,4,8.8,47.66,3.9,0.67
678,1705,4,19,-3.067,47.983,4,0.49
679,1705,4,28,9.07,47.1,3.2,0.6
680,1705,6,3,9.067,47.1,3.79,0.6
681,1705,8,10,4.567,43.883,2.5,0.66
682,1705,9,24,8.53,47.58,2.75,0.59
683,1705,11,13,8.54,47.37,2.58,0.59
684,1705,11,17,8.533,47.58,2.58,0.59
685,1706,5,27,7.6,47.55,3.71,0.59
686,1706,9,7,0.4,47.317,4.9,0.45
687,1706,9,15,-1.2,45.883,4.3,0.49
688,1708,3,13,0.017,47.05,5.3,0.38
689,1708,3,21,5.783,43.833,3.5,0.63
690,1708,8,14,5.767,43.817,5.1,0.42
691,1709,1,8,9.1,47,2.72,0.6
692,1709,8,29,0.4,47.333,4,0.49
693,1709,11,29,-0.373,39.472,4.52,0.41
694,1710,12,28,8.867,47.667,2.58,0.59
695,1711,1,1,8.8,47.66,2.06,0.59
696,1711,2,9,7.583,47.75,4.4,0.43
697,1711,10,6,0.05,46.933,5.7,0.37
698,1712,8,11,7.01,46.25,3.32,0.6
699,1714,1,13,5.7,50.85,4.12,0.36
700,1714,1,17,7.617,47.45,3.9,0.67
701,1714,7,6,-1.483,43.483,3.6,0.54
702,1715,2,19,-1.55,47.217,3.2,0.51
703,1715,5,11,0.167,46.867,3.2,0.51
704,1716,1,2,8.8,47.33,1.7,0.67
705,1716,6,29,6.15,46.217,2.6,0.65
706,1716,11,26,6.983,47,3.7,0.52
707,1717,8,9,6.933,47,3,0.54
708,1718,7,17,6.983,47.017,3,0.54
709,1718,12,10,6.983,47.017,3,0.54
710,1719,6,11,5.5,44.4,3.7,0.63
711,1720,1,10,10.333,44.25,4.83,0.3
712,1720,10,18,6.933,47,3,0.54
713,1720,12,20,9.43,47.52,4.64,0.47
714,1721,3,24,2.903,39.757,5.35,0.41
715,1721,5,20,0.267,47.483,3.8,0.45
716,1721,7,3,7.75,47.383,4.9,0.41
717,1721,12,15,5.717,45.183,2.6,0.65
718,1722,4,28,7.217,47.9,3,0.54
719,1723,2,17,6.433,49.017,3,0.54
720,1724,6,15,10.35,46.883,3.9,0.67
721,1724,7,15,6.083,45.717,3.3,0.63
722,1725,1,13,-2.35,47.3,2.7,0.6
723,1725,4,14,7.017,47.7,3.7,0.52
724,1725,6,30,9.05,46.983,3.9,0.67
725,1725,8,3,8.517,47.583,3.88,0.31
726,1726,7,7,8.53,47.57,2.58,0.59
727,1726,7,26,4.633,43.683,2.5,0.65
728,1727,2,17,7.75,48.583,3.1,0.55
729,1727,3,22,4.633,43.683,3.2,0.64
730,1727,5,27,4.633,43.683,4.3,0.63
731,1727,7,19,-3.508,51.522,4.88,0.3
732,1727,10,24,4.633,43.683,2.5,0.65
733,1728,1,17,4.633,43.683,1.8,0.69
734,1728,3,31,4.633,43.683,2.5,0.65
735,1728,4,23,4.633,43.683,2.5,0.65
736,1728,8,3,7.917,48.35,6,0.33
737,1728,9,1,4.633,43.683,2.5,0.65
738,1729,1,13,7.63,46.63,5.15,0.35
739,1729,2,13,4.633,43.683,2.5,0.65
740,1729,5,26,6.983,47.017,3,0.54
741,1729,6,16,4.633,43.683,2.5,0.65
742,1729,12,10,-1.55,47.217,3.2,0.51
743,1730,3,29,10.262,43.871,4.09,0.34
744,1730,9,21,9.43,47.38,3.88,0.31
745,1730,10,28,4.633,43.683,4.3,0.63
746,1731,1,14,9.533,46.867,2.4,0.67
747,1731,2,9,7.617,47.483,3.9,0.67
748,1731,6,9,-2.35,47.583,3.2,0.51
749,1731,6,15,5.033,43.833,3.6,0.63
750,1731,7,19,-2.35,47.583,3.2,0.51
751,1731,9,8,8.53,47.57,3.9,0.67
752,1731,12,15,11,44,5.03,0.33
753,1732,2,4,10.468,44.871,4.69,0.43
754,1732,6,21,2.517,46.233,3,0.54
755,1733,4,13,5.6,50.033,4.2,0.36
756,1733,5,18,8.267,50,4.7,0.36
757,1733,5,19,7.883,49.55,3,0.54
758,1733,7,8,7.367,47.15,4.2,0.53
759,1733,8,13,6.133,45.617,2.6,0.65
760,1734,7,20,4.633,43.683,2.5,0.65
761,1734,9,2,4.633,43.683,2.5,0.65
762,1734,10,25,-0.821,50.725,4.08,0.32
763,1734,11,5,-1,50.083,4.9,0.72
764,1735,5,31,-0.95,46.067,3.6,0.5
765,1735,6,10,6.6,48.017,3.7,0.52
766,1735,7,2,8.8,47.66,3.9,0.67
767,1735,8,6,8.8,47.66,3.9,0.67
768,1735,8,11,8.8,47.66,3.9,0.67
769,1735,8,13,8.8,47.66,3.9,0.67
770,1735,9,30,9.5,47.24,3.32,0.6
771,1736,2,16,-1.15,46.167,3.2,0.51
772,1736,4,23,6.3,45.25,3.7,0.63
773,1736,6,12,8.6,46.32,3.9,0.67
774,1736,6,12,7.333,47.383,4.5,0.53
775,1736,6,13,6.117,46.2,3.79,0.6
776,1736,6,25,3.333,49.383,3.4,0.53
777,1737,5,18,8.3,48.917,5.3,0.5
778,1738,3,18,6.983,47.017,3,0.54
779,1738,10,18,5.05,44.05,3.9,0.63
780,1738,11,5,10.028,44.906,5.41,0.64
781,1739,3,18,6.983,47.017,3.7,0.52
782,1740,1,30,4.417,45.267,3.3,0.63
783,1740,2,8,6.167,48.683,3,0.54
784,1740,3,6,10.59,44.124,5.22,0.31
785,1740,3,8,9.43,47.42,3.9,0.67
786,1740,8,29,7.117,43.583,3.7,0.52
787,1741,2,2,6.983,47.017,3.7,0.52
788,1741,4,22,0.35,46.583,3.2,0.51
789,1742,1,27,10.321,43.55,4.97,0.32
790,1743,3,7,-0.75,43.25,5.6,0.66
791,1743,10,8,7.6,47.55,3.5,0.67
792,1744,12,28,9.833,46.817,3.9,0.67
793,1745,7,11,3.217,43.35,2.8,0.65
794,1746,7,23,10.449,44.091,4.99,0.46
795,1746,9,7,-0.433,44.883,3.7,0.52
796,1746,10,28,8.217,46.417,3.9,0.67
797,1747,4,11,5.45,43.533,2.5,0.66
798,1747,6,15,1.45,43.6,3,0.54
799,1747,8,15,-2.25,47,4.3,0.49
800,1747,12,27,8.53,47.57,2.58,0.59
801,1748,2,16,7.25,47.183,3.1,0.55
802,1748,3,23,-0.619,39,5.92,0.3
803,1748,8,6,0.6,42.8,2.9,0.56
804,1749,1,1,-2.4,47.933,3.2,0.51
805,1749,10,11,0.75,46.567,4.9,0.34
806,1750,2,8,-0.07,51.51,2.46,0.3
807,1750,3,8,-0.1,51.49,2.89,0.3
808,1750,3,29,-1.244,50.669,4.11,0.3
809,1750,4,2,-2.82,53.25,3.6,0.3
810,1750,4,11,8.62,47.64,4.16,0.47
811,1750,5,24,-0.033,43.067,6.1,0.38
812,1750,6,10,5.95,45.867,3,0.64
813,1750,8,23,-0.705,52.653,4.1,0.3
814,1751,5,4,0.533,44.45,3,0.54
815,1751,11,21,9.25,44.25,4.83,0.3
816,1751,12,17,0.4,44.367,2.3,0.57
817,1751,12,26,8.53,47.57,2.75,0.59
818,1752,1,12,0.05,43.05,4.2,1.16
819,1752,2,2,0.683,47.4,2.5,0.54
820,1752,2,16,7.733,43.8,4.5,0.52
821,1752,2,23,-3.893,50.409,3.44,0.3
822,1752,6,19,4.367,43.833,2.1,0.67
823,1752,9,6,3.1,45.833,4.2,0.53
824,1753,3,9,7.183,44.967,5.4,0.57
825,1753,4,4,8.53,47.57,2.06,0.59
826,1753,4,15,3.083,45.783,3.1,0.55
827,1753,7,15,-0.05,43.1,2.9,0.56
828,1753,12,6,-4.483,48.383,3.2,0.51
829,1754,1,1,8.53,47.57,3.71,0.59
830,1754,1,12,5.633,45.3,4.4,0.62
831,1754,5,20,8.53,47.57,2.58,0.59
832,1754,9,10,4.85,45.067,2.6,0.65
833,1754,9,19,7.19,46.24,3.98,0.6
834,1755,2,6,-2.183,48.2,4.5,0.44
835,1755,3,15,-3.233,48.783,3.2,0.51
836,1755,8,1,-0.57,53.07,3.8,0.3
837,1755,8,7,-1.017,47.367,4,0.49
838,1755,10,15,6.65,46.58,3.9,0.25
839,1755,11,2,6.667,47,3.71,0.59
840,1755,11,2,7.667,47.483,3.71,0.59
841,1755,11,7,2.817,46.033,3.6,0.45
842,1755,11,15,-1.283,42.583,4.2,0.5
843,1755,12,9,7.98,46.32,5.74,0.31
844,1755,12,20,6.75,47.05,3.9,0.67
845,1755,12,21,8.06,46.29,3.98,0.6
846,1755,12,26,6.3,50.8,4.79,0.5
847,1755,12,27,6.311,50.861,5.09,0.37
848,1755,12,27,6.3,50.78,4.13,0.5
849,1755,12,27,2.433,42.583,4.5,0.71
850,1755,12,27,8.06,46.29,4,0.6
851,1755,12,30,8.06,46.29,3.32,0.6
852,1756,1,3,2.983,44.833,3.1,0.53
853,1756,1,5,-1.35,43.183,2.9,0.56
854,1756,1,14,8.06,46.29,3.32,0.6
855,1756,1,22,8.06,46.295,3.32,0.6
856,1756,1,24,7.267,44,4.1,0.43
857,1756,1,25,8.06,46.29,3.9,0.67
858,1756,1,26,6.3,50.78,3.8,0.5
859,1756,1,26,8.06,46.29,3.79,0.6
860,1756,2,1,8,46.3,3.9,0.67
861,1756,2,1,8,46.3,3.9,0.67
862,1756,2,3,-0.633,46.033,4.7,0.44
863,1756,2,6,7.983,46.333,2.72,0.6
864,1756,2,13,5.433,44.217,4.1,0.43
865,1756,2,13,6.3,50.78,3.15,0.5
866,1756,2,14,6.3,50.78,3.15,0.5
867,1756,2,18,8,46.3,3.99,0.6
868,1756,2,18,6.311,50.757,5.7,0.37
869,1756,2,19,6.3,50.78,3.48,0.5
870,1756,2,20,5.063,50.696,4.84,0.43
871,1756,2,21,6.3,50.78,3.15,0.5
872,1756,2,25,6.3,50.78,3.8,0.5
873,1756,4,30,2.367,49.55,4.4,0.47
874,1756,6,3,5.7,50.7,4.22,0.3
875,1756,6,7,6.82,47.1,3.9,0.67
876,1756,6,7,6.82,47.1,3.9,0.67
877,1756,6,22,6.82,47.1,2.58,0.59
878,1756,6,23,6.9,47.15,3.8,0.53
879,1756,7,1,9.7,47.56,3.9,0.67
880,1756,7,3,5.45,43.533,3.9,0.63
881,1756,7,15,8,46.3,3.9,0.67
882,1756,8,28,5.05,44.05,3.2,0.64
883,1756,9,15,2.283,49.583,3,0.54
884,1756,10,28,6.3,50.78,3.15,0.5
885,1756,10,29,2.9,42.7,2.8,0.56
886,1756,11,19,6.3,50.78,3.48,0.5
887,1757,1,18,6.733,47.767,4.5,0.52
888,1757,7,15,-5.315,50.162,3.84,0.3
889,1757,8,6,8.36,47.22,3.91,0.32
890,1757,9,15,5.717,45.483,3,0.64
891,1757,10,28,0.133,49.5,5.1,0.45
892,1757,11,8,-1.633,48.067,3.3,0.5
893,1759,5,13,1.733,46.383,4.5,0.52
894,1759,5,26,8.649,44.894,4.83,0.25
895,1759,8,10,-0.417,44.883,5.4,0.41
896,1759,8,23,6.525,50.85,4.74,0.36
897,1759,9,15,0.133,49.5,3.2,0.51
898,1760,1,20,6.422,50.739,5.21,0.46
899,1760,7,10,-1.483,40.5,4.46,0.5
900,1760,7,12,-0.583,44.85,3.4,0.53
901,1760,11,15,1.083,49.917,3,0.54
902,1761,4,20,2.35,42.217,4.8,0.8
903,1761,5,6,-0.583,44.85,3,0.54
904,1761,7,23,-1.683,48.1,3.2,0.51
905,1761,9,1,7.333,47.75,3.1,0.55
906,1761,10,16,5.15,45.633,2.6,0.65
907,1761,12,2,7.333,47.75,3.8,0.53
908,1762,5,5,5.15,45.633,4,0.62
909,1762,6,15,7.37,46.57,3.9,0.67
910,1762,7,23,4.633,43.683,2.5,0.65
911,1762,7,31,5.86,50.72,3.78,0.36
912,1762,10,3,7.37,46.57,3.9,0.67
913,1762,10,26,8.53,47.57,3.9,0.67
914,1763,3,12,-1.483,43.483,2.8,0.56
915,1763,3,13,-0.367,43.3,2.8,0.56
916,1763,6,10,5.333,47.867,4.1,0.52
917,1763,6,15,9.15,47.117,3.79,0.6
918,1763,7,12,5.217,43.833,4.5,0.43
919,1763,9,4,8.067,49,4.8,0.44
920,1764,1,6,7.417,47.583,3.5,0.47
921,1764,6,15,8.183,48.967,3.1,0.54
922,1764,12,12,7.37,46.57,3.9,0.67
923,1765,2,14,1.65,50.017,3.5,0.51
924,1765,4,1,8.15,46.84,3.9,0.67
925,1765,4,8,1.117,46.15,3.4,0.53
926,1765,5,19,1.017,42.917,5,0.36
927,1765,7,14,3.117,45.883,4.2,0.53
928,1766,7,8,6.617,44.783,3.3,0.63
929,1766,9,23,4.75,46.033,3.1,0.55
930,1766,12,2,0.367,49.75,3.2,0.51
931,1767,1,19,8.9,51.9,4,0.3
932,1767,1,21,10.124,44.132,5.28,0.52
933,1767,1,21,10.124,44.238,4.9,0.52
934,1767,2,7,8.682,44.548,5.12,0.42
935,1767,4,7,-1.95,47.033,4.7,0.49
936,1767,4,13,9.618,51.16,4.64,0.54
937,1767,5,26,7.483,45.267,3.5,0.61
938,1768,1,8,5.233,43.483,2.1,0.67
939,1768,3,21,7.1,47.817,3,0.54
940,1768,4,3,-0.7,43.083,5.2,0.41
941,1768,11,17,9.4,47.533,3.5,0.67
942,1768,11,30,10.946,43.565,4.59,0.32
943,1768,12,21,-2.124,52.011,3.77,0.3
944,1769,4,13,5.217,45.117,3.2,0.48
945,1769,8,4,10.83,48.75,5.11,0.5
946,1769,9,25,9.02,46.98,3.5,0.25
947,1769,10,17,7.283,47,3.5,0.46
948,1769,12,1,0.8,49.867,5.1,0.41
949,1769,12,21,4.833,44.05,4.6,0.63
950,1770,3,20,7.2,46.483,5.4,0.38
951,1770,3,27,7.53,46.78,3.9,0.67
952,1770,7,29,5.683,45.767,3.3,0.63
953,1770,9,3,8,52.5,5.11,0.5
954,1770,10,9,8.37,47.03,3.32,0.6
955,1770,10,9,4.783,45.867,3.3,0.5
956,1770,10,9,7.6,47.55,3.1,0.55
957,1770,11,24,-1.25,46.45,4,0.49
958,1771,1,8,10.321,43.55,4.8,0.34
959,1771,1,16,0.05,47.367,3.3,0.49
960,1771,8,11,9.3,47.57,4.96,0.36
961,1771,9,14,8.54,47.37,3.18,0.59
962,1771,12,26,7.517,43.733,3.7,0.44
963,1771,12,27,10.17,47.33,4.45,0.5
964,1772,1,9,-0.25,46.65,5.7,0.51
965,1772,1,9,0.033,47.4,3.4,0.48
966,1772,3,8,0.283,47.15,3.2,0.51
967,1772,4,19,-2.55,47.95,3.2,0.51
968,1772,6,11,4.817,44.367,2.9,0.93
969,1772,6,24,3.883,45.033,4.8,0.44
970,1772,7,31,-1.267,46.183,3.2,0.51
971,1772,10,1,9.02,46.98,3.9,0.25
972,1772,11,30,4.817,44.367,1.9,0.9
973,1772,12,23,0.133,49.5,3.2,0.51
974,1772,12,25,2.4,42.5,4.3,0.53
975,1773,1,23,4.8,44.367,4,0.92
976,1773,2,1,8.167,46.85,2.4,0.67
977,1773,2,2,-1.233,43.167,2.8,0.56
978,1773,4,11,-1.65,43.4,2.9,0.56
979,1773,4,23,-2.217,49.333,4.3,0.5
980,1773,6,1,4.817,44.367,1.9,0.9
981,1773,7,8,4.867,44.367,1.9,0.91
982,1773,10,15,4.817,44.367,1.9,0.9
983,1773,10,17,-0.6,43.133,5,0.52
984,1773,11,11,9.15,46.933,3.98,0.68
985,1773,11,14,9.16,46.9,3.85,0.6
986,1773,11,26,4.817,44.367,1.9,0.9
987,1773,12,6,9.22,46.98,3.32,0.6
988,1773,12,7,9.16,46.9,3.79,0.6
989,1773,12,8,9.16,47,3.9,0.67
990,1773,12,13,9.16,47,3.9,0.67
991,1773,12,31,6.633,44.667,4,0.62
992,1774,1,22,5.45,43.533,2.5,0.65
993,1774,3,4,10.329,44.801,4.59,0.32
994,1774,3,31,10.108,45.554,4.93,0.34
995,1774,4,15,5.433,44.217,2.5,0.65
996,1774,4,17,7.44,46.95,4.48,0.59
997,1774,9,10,8.55,46.85,3.79,0.6
998,1774,9,10,8.65,46.883,3.6,0.6
999,1774,9,10,8.65,46.883,3.2,0.6
1000,1774,9,10,8.67,46.85,5.62,0.3
1001,1774,9,11,8.55,46.85,3.9,0.67
1002,1774,9,11,8.55,46.85,3.9,0.67
1003,1774,9,16,8.55,46.85,3.89,0.67
1004,1774,9,22,8.55,46.85,3.9,0.67
1005,1774,9,25,8.55,46.85,3.9,0.67
1006,1774,9,26,8.55,46.85,3.9,0.67
1007,1775,1,11,-0.367,47.4,3.2,0.51
1008,1775,1,23,8.55,46.85,3.98,0.6
1009,1775,2,6,5.3,45.6,2.7,0.62
1010,1775,4,24,7.1,46.95,3.1,0.53
1011,1775,4,30,0.083,42.917,4.3,0.53
1012,1775,6,10,5.45,43.533,2.5,0.65
1013,1775,9,8,-3.741,51.643,4.98,0.35
1014,1775,10,22,8.8,42.167,5.2,0.53
1015,1775,10,30,4.833,45.067,2.6,0.65
1016,1775,12,22,2.033,44.35,5.5,0.53
1017,1775,12,30,-0.333,49.167,5.2,0.36
1018,1775,12,30,1.45,43.6,3,0.54
1019,1776,1,30,-4.367,48.417,3.4,0.48
1020,1776,4,25,2.9,42.7,2.1,0.59
1021,1776,4,27,6.567,44.933,2.9,0.54
1022,1776,4,30,-1.317,46.367,4.5,0.36
1023,1776,8,4,2.383,43,3.8,0.44
1024,1776,11,28,1.5,51.083,4.5,0.57
1025,1776,11,28,1.3,51.138,4.14,0.65
1026,1776,11,28,2.383,51.033,3,0.54
1027,1776,12,19,8.433,49.3,3.1,0.55
1028,1776,12,28,8.45,49.4,4.13,0.3
1029,1777,2,4,2.083,42.717,4.3,0.53
1030,1777,2,7,8.25,46.883,5.02,0.35
1031,1777,3,23,8.3,47,3.9,0.67
1032,1777,3,25,8.24,46.85,3.98,0.6
1033,1777,3,27,8.25,46.9,3.98,0.6
1034,1777,4,3,8.25,46.88,2.4,0.67
1035,1777,4,8,8.25,46.883,3.32,0.6
1036,1777,6,8,8.25,46.883,3.32,0.6
1037,1777,8,5,8.25,46.883,3.32,0.6
1038,1777,8,13,-0.417,43.033,2.8,0.56
1039,1777,9,14,-2.41,53.281,3.92,0.39
1040,1777,9,19,8.25,46.883,2.72,0.6
1041,1777,12,9,5.783,43.833,1.8,0.69
1042,1777,12,20,9.53,47.33,4.55,0.32
1043,1777,12,20,8.3,47,3.5,0.67
1044,1778,1,27,9.605,47.245,3.79,0.6
1045,1778,1,28,9.605,47.245,4.52,0.38
1046,1778,2,18,10.167,44.167,4.83,0.3
1047,1778,3,8,9.533,46.8,2.66,0.6
1048,1778,3,12,9.6,47.25,3.9,0.67
1049,1778,3,14,6.967,46.333,3,0.54
1050,1778,3,19,9.6,47.25,3.9,0.67
1051,1778,5,22,9.43,47.42,3.9,0.67
1052,1778,6,7,-0.167,43.1,5,0.54
1053,1778,10,25,6.6,48.017,3,0.54
1054,1779,5,10,8.3,47,3.85,0.6
1055,1779,5,27,8.683,46.85,3.5,0.67
1056,1779,7,23,4.633,43.683,2.5,0.65
1057,1779,10,20,1.15,42.983,4.3,0.53
1058,1779,11,2,-0.05,46.4,3.7,0.45
1059,1779,11,4,-1.15,46.167,3.2,0.51
1060,1779,12,24,10.86,44.061,4.64,0.48
1061,1780,1,20,6.617,44.667,3.3,0.63
1062,1780,2,12,0.133,49.5,2.5,0.54
1063,1780,2,15,0.333,43.067,3.6,0.54
1064,1780,2,25,7.67,50.27,5.11,0.5
1065,1780,5,2,-1.3,46.45,5.1,0.37
1066,1780,6,11,9.28,47.36,3.9,0.67
1067,1780,8,29,-3.743,53.223,3.75,0.3
1068,1780,10,31,5.833,47.55,4.4,0.39
1069,1780,12,11,7.783,48.817,3,0.54
1070,1781,4,16,-0.8,46.55,3.2,0.51
1071,1781,4,20,8.68,46.76,3.9,0.67
1072,1781,4,21,8.68,46.76,2.4,0.67
1073,1781,4,24,8.68,46.76,3.9,0.67
1074,1781,4,26,4.633,43.683,2.5,0.65
1075,1781,5,9,8.683,46.85,2.66,0.6
1076,1781,5,11,8.54,47.37,3.9,0.67
1077,1781,6,2,7.65,43.8,4.1,0.43
1078,1781,7,19,6.617,44.667,2.6,0.65
1079,1781,8,3,-1.15,46.167,2.5,0.54
1080,1781,9,10,9.589,45.501,4.93,0.6
1081,1782,4,5,-1.15,46.167,2.5,0.54
1082,1782,5,10,4.683,44.483,1.9,0.95
1083,1782,8,15,5.833,45.15,4,0.62
1084,1782,9,15,-0.617,43.2,2.9,0.56
1085,1782,9,25,1.367,47.267,3,0.54
1086,1782,10,5,-4.09,53.5,3.4,0.3
1087,1782,12,9,5.4,45.217,3.3,0.63
1088,1782,12,27,-0.617,43.2,2.9,0.56
1089,1783,2,2,2.483,42.4,5,0.54
1090,1783,2,3,7.767,43.8,3,0.54
1091,1783,2,5,10.35,46.81,3.79,0.6
1092,1783,3,6,0.367,45.6,3.6,0.46
1093,1783,3,25,5.183,43.733,3.2,0.64
1094,1783,5,5,5.717,45.183,2.6,0.65
1095,1783,6,21,5.967,45.383,3.7,0.63
1096,1783,7,6,4.633,47.1,5.1,0.37
1097,1783,7,15,2.383,46.05,3,0.54
1098,1783,7,28,10.809,45.879,4.8,0.34
1099,1783,8,11,8.31,47.05,3.9,0.67
1100,1783,8,21,2.417,46.25,3,0.53
1101,1783,9,7,-1.333,46.133,3.2,0.51
1102,1783,12,9,3.233,50.183,4.5,0.54
1103,1784,4,20,6.633,44.9,2.6,0.65
1104,1784,5,1,5.617,43.683,3.7,0.43
1105,1784,6,15,9.03,47.3,3.9,0.67
1106,1784,6,19,7,48.183,3,0.54
1107,1784,7,10,0.6,42.8,2.9,0.56
1108,1784,8,10,-0.55,43.167,4.3,0.53
1109,1784,8,27,0.017,42.883,2.5,0.57
1110,1784,9,11,6.867,44.983,4,0.43
1111,1784,10,15,5.917,45.633,4.9,0.3
